Date,Majestic_PM10,Majestic_NO,Majestic_NO2,Majestic_CO,Peenya_PM25,Peenya_NO,Peenya_NO2,Peenya_CO,temp_mean,wind_speed,Year,Annual_Vehicle_Total,Vehicle_Total_Scaled,T,BS4_P,BS4_TP,Metro_P,Metro_TP
2016-09-22,56.22,4.44,22.42,0.42,247.66,3.05,29.94,34.85625,23.49,4.52,2016,7395314.0,-0.5768892883543146,265,0,0,0,0
2016-09-23,100.52,5.2,25.55,0.57,69.29,8.75,18.98,36.105625,23.78,4.22,2016,7395314.0,-0.5768892883543146,266,0,0,0,0
2016-09-24,104.82,9.31,36.22,0.82,59.02,5.62,24.31,37.355000000000004,24.07,4.81,2016,7395314.0,-0.5768892883543146,267,0,0,0,0
2016-09-25,129.15,7.15,31.8,0.68,64.19,5.205,22.165,38.604375000000005,24.47,3.82,2016,7395314.0,-0.5768892883543146,268,0,0,0,0
2016-09-26,117.36,7.53,29.76,0.87,69.36,4.79,20.02,39.853750000000005,24.95,3.09,2016,7395314.0,-0.5768892883543146,269,0,0,0,0
2016-09-27,99.96,6.25,22.51,0.68,83.28999999999999,4.76,17.12,41.103125000000006,23.03,2.27,2016,7395314.0,-0.5768892883543146,270,0,0,0,0
2016-09-28,95.22,9.28,22.49,0.87,97.22,4.73,14.22,42.352500000000006,23.6,2.05,2016,7395314.0,-0.5768892883543146,271,0,0,0,0
2016-09-29,64.12,7.94,16.65,0.65,74.07,6.34,21.48,43.60187500000001,24.3,2.1,2016,7395314.0,-0.5768892883543146,272,0,0,0,0
2016-09-30,121.59,5.0,20.34,0.7,78.0,3.34,15.3,44.85125000000001,24.87,3.03,2016,7395314.0,-0.5768892883543146,273,0,0,0,0
2016-10-01,101.53,10.01,23.95,0.68,61.07,3.5,32.15,46.10062500000001,24.62,2.57,2016,7395314.0,-0.5768892883543146,274,0,0,0,0
2016-10-02,105.0,16.45,31.61,1.13,103.96,3.17,46.46,47.35,23.62,1.73,2016,7395314.0,-0.5768892883543146,275,0,0,0,0
2016-10-03,125.74,11.82,27.79,0.97,87.67,6.9,40.09,33.17,24.9,0.81,2016,7395314.0,-0.5768892883543146,276,0,0,0,0
2016-10-04,106.59,10.54,21.27,0.95,33.31,1.59,5.69,18.990000000000006,24.14,1.67,2016,7395314.0,-0.5768892883543146,277,0,0,0,0
2016-10-05,94.89,12.9,21.22,0.92,27.07,3.22,11.1,4.81,24.82,2.47,2016,7395314.0,-0.5768892883543146,278,0,0,0,0
2016-10-06,78.26,12.67,21.69,0.81,18.465,3.25,9.29,2.5749999999999997,23.81,2.12,2016,7395314.0,-0.5768892883543146,279,0,0,0,0
2016-10-07,143.79,17.19,30.92,1.14,9.86,3.28,7.48,0.34,23.44,2.31,2016,7395314.0,-0.5768892883543146,280,0,0,0,0
2016-10-08,89.02,20.62,27.17,1.11,26.595,2.94,6.075,0.0,24.86,2.74,2016,7395314.0,-0.5768892883543146,281,0,0,0,0
2016-10-09,83.63,15.39,20.62,0.99,43.33,2.6,4.67,0.0,23.77,2.91,2016,7395314.0,-0.5768892883543146,282,0,0,0,0
2016-10-10,73.95,14.8,20.46,1.11,20.5,3.43,18.13,0.0,23.93,2.86,2016,7395314.0,-0.5768892883543146,283,0,0,0,0
2016-10-11,68.62,11.71,17.24,1.02,52.07,2.61,27.19,0.0,24.31,1.85,2016,7395314.0,-0.5768892883543146,284,0,0,0,0
2016-10-12,77.37,18.46,27.21,1.32,48.46,3.52,13.42,0.0,23.11,2.02,2016,7395314.0,-0.5768892883543146,285,0,0,0,0
2016-10-13,60.38,24.87,28.46,1.33,19.28,3.77,18.28,0.0,23.31,1.38,2016,7395314.0,-0.5768892883543146,286,0,0,0,0
2016-10-14,110.44,33.295,44.510000000000005,1.65375,10.01,3.44,18.83,0.0,23.79,1.78,2016,7395314.0,-0.5768892883543146,287,0,0,0,0
2016-10-15,160.5,41.72,60.56,1.9775,10.85,3.21,20.5,0.0,23.05,1.93,2016,7395314.0,-0.5768892883543146,288,0,0,0,0
2016-10-16,154.71,33.82,56.7,2.30125,51.230000000000004,3.375,21.68,0.0,23.08,1.49,2016,7395314.0,-0.5768892883543146,289,0,0,0,0
2016-10-17,181.69,30.33,52.89,2.625,91.61,3.54,22.86,0.0,23.43,1.23,2016,7395314.0,-0.5768892883543146,290,0,0,0,0
2016-10-18,185.01,29.63,50.74,2.9487499999999995,68.83,3.59,20.24,5.642857142857142,23.62,1.58,2016,7395314.0,-0.5768892883543146,291,0,0,0,0
2016-10-19,188.65,15.3,43.97,3.2725,72.44999999999999,3.5100000000000002,19.375,11.285714285714285,24.05,1.12,2016,7395314.0,-0.5768892883543146,292,0,0,0,0
2016-10-20,185.59,22.32,56.28,3.5962499999999995,76.07,3.43,18.51,16.928571428571427,23.58,1.51,2016,7395314.0,-0.5768892883543146,293,0,0,0,0
2016-10-21,203.65,32.98,57.4,3.92,83.24,3.75,20.29,22.57142857142857,23.28,1.47,2016,7395314.0,-0.5768892883543146,294,0,0,0,0
2016-10-22,207.79,39.4,52.03,1.72,108.85,3.92,22.94,28.21428571428571,23.7,1.58,2016,7395314.0,-0.5768892883543146,295,0,0,0,0
2016-10-23,184.8,38.16,55.54,1.12,74.99,3.38,20.84,33.857142857142854,22.75,1.75,2016,7395314.0,-0.5768892883543146,296,0,0,0,0
2016-10-24,186.95,43.29,56.5,1.11,80.4,3.83,19.66,39.5,23.09,1.73,2016,7395314.0,-0.5768892883543146,297,0,0,0,0
2016-10-25,218.54,43.75,54.62,0.82,115.62,6.08,30.65,15.3,23.89,1.28,2016,7395314.0,-0.5768892883543146,298,0,0,0,0
2016-10-26,114.57,18.92,53.69,0.61,93.95,6.01,45.96,11.5,23.57,1.61,2016,7395314.0,-0.5768892883543146,299,0,0,0,0
2016-10-27,159.26,44.8,80.5,0.73,78.52,3.39,42.49,7.7,23.34,1.86,2016,7395314.0,-0.5768892883543146,300,0,0,0,0
2016-10-28,117.43,66.58,68.61,0.83,76.68,1.98,37.6,3.9000000000000004,24.37,1.6,2016,7395314.0,-0.5768892883543146,301,0,0,0,0
2016-10-29,139.19,39.18,66.67,4.36,93.52,2.36,39.3,0.1,25.28,1.54,2016,7395314.0,-0.5768892883543146,302,0,0,0,0
2016-10-30,119.11,39.42,49.97,1.01,79.08,2.78,32.82,18.87,25.35,2.24,2016,7395314.0,-0.5768892883543146,303,0,0,0,0
2016-10-31,96.83,44.12,47.08,0.71,48.76,4.06,24.12,8.45,24.95,2.54,2016,7395314.0,-0.5768892883543146,304,0,0,0,0
2016-11-01,119.07499999999999,47.565,50.91,0.71,58.95,3.56,32.76,33.64,24.71,2.52,2016,7395314.0,-0.5768892883543146,305,0,0,0,0
2016-11-02,141.32,51.01,54.74,0.71,95.17,3.08,43.71,23.116666666666667,24.0,2.32,2016,7395314.0,-0.5768892883543146,306,0,0,0,0
2016-11-03,111.24,51.27,50.23,0.81,79.64,9.03,35.83,12.59333333333333,23.78,2.19,2016,7395314.0,-0.5768892883543146,307,0,0,0,0
2016-11-04,127.01,34.12,41.16,0.76,30.18,2.52,8.93,2.07,24.82,1.6,2016,7395314.0,-0.5768892883543146,308,0,0,0,0
2016-11-05,114.79,23.2,35.66,0.75,42.11,3.53,13.69,34.88,23.88,1.87,2016,7395314.0,-0.5768892883543146,309,0,0,0,0
2016-11-06,65.5,8.63,21.29,0.52,38.596666666666664,3.165,10.08,17.57,23.97,1.28,2016,7395314.0,-0.5768892883543146,310,0,0,0,0
2016-11-07,113.68,12.96,33.87,0.72,35.083333333333336,2.8,6.47,0.26,23.42,1.76,2016,7395314.0,-0.5768892883543146,311,0,0,0,0
2016-11-08,118.4,23.57,30.62,0.91,31.57,3.34,3.86,0.0,22.72,1.77,2016,7395314.0,-0.5768892883543146,312,0,0,0,0
2016-11-09,120.64,18.06,24.88,0.74,24.11,3.395,10.92,0.16666666666666666,21.81,1.79,2016,7395314.0,-0.5768892883543146,313,0,0,0,0
2016-11-10,137.26,21.92,27.28,0.83,20.5,3.45,17.98,0.3333333333333333,22.05,1.49,2016,7395314.0,-0.5768892883543146,314,0,0,0,0
2016-11-11,141.96,33.57,49.19,0.89,71.25,4.63,36.49,0.5,22.72,1.52,2016,7395314.0,-0.5768892883543146,315,0,0,0,0
2016-11-12,131.14,16.05,39.6,0.78,48.89,2.42,21.79,3.51,23.84,1.88,2016,7395314.0,-0.5768892883543146,316,0,0,0,0
2016-11-13,121.71,22.5,44.93,0.61,44.6,4.05,26.34,40.5,24.89,2.24,2016,7395314.0,-0.5768892883543146,317,0,0,0,0
2016-11-14,70.45,24.27,29.44,0.51,81.17,8.35,20.84,29.813333333333333,26.19,2.74,2016,7395314.0,-0.5768892883543146,318,0,0,0,0
2016-11-15,58.32,18.72,25.81,0.27,35.91,6.95,10.62,19.12666666666666,25.58,2.86,2016,7395314.0,-0.5768892883543146,319,0,0,0,0
2016-11-16,128.27,31.34,48.07,1.2,37.12,4.64,10.88,8.44,24.43,2.9,2016,7395314.0,-0.5768892883543146,320,0,0,0,0
2016-11-17,135.95,23.2,41.83,0.79,56.49,3.03,19.5,0.41,24.39,3.44,2016,7395314.0,-0.5768892883543146,321,0,0,0,0
2016-11-18,130.18,20.7,36.54,0.65,50.81,1.87,20.72,0.3075,22.66,2.64,2016,7395314.0,-0.5768892883543146,322,0,0,0,0
2016-11-19,149.45333333333335,25.94,43.87,0.7933333333333334,52.86,0.73,11.73,0.205,23.17,2.4,2016,7395314.0,-0.5768892883543146,323,0,0,0,0
2016-11-20,168.72666666666666,31.18,51.2,0.9366666666666668,55.68,3.725,27.395000000000003,0.10249999999999998,23.1,2.26,2016,7395314.0,-0.5768892883543146,324,0,0,0,0
2016-11-21,188.0,36.42,58.53,1.08,58.5,6.72,43.06,0.0,23.33,2.57,2016,7395314.0,-0.5768892883543146,325,0,0,0,0
2016-11-22,136.46,17.95,31.35,0.7,54.86,5.82,32.61,13.85,23.57,1.7,2016,7395314.0,-0.5768892883543146,326,0,0,0,0
2016-11-23,179.66,30.08,51.02,1.13,53.82,5.38,42.7,3.41,22.69,2.19,2016,7395314.0,-0.5768892883543146,327,0,0,0,0
2016-11-24,157.42,19.09,37.31,1.31,65.39,6.93,34.38,0.06,21.92,2.14,2016,7395314.0,-0.5768892883543146,328,0,0,0,0
2016-11-25,163.89,31.25,50.95,0.91,48.14,8.39,29.51,2.355,21.76,2.4,2016,7395314.0,-0.5768892883543146,329,0,0,0,0
2016-11-26,161.43,31.53,53.91,0.89,47.66,3.39,20.23,4.6499999999999995,22.54,1.64,2016,7395314.0,-0.5768892883543146,330,0,0,0,0
2016-11-27,172.52,37.35,55.22,0.88,43.23,5.37,25.27,6.944999999999999,22.89,1.8,2016,7395314.0,-0.5768892883543146,331,0,0,0,0
2016-11-28,179.15,48.08,65.85,0.93,49.09,8.02,43.09,9.24,23.4,1.81,2016,7395314.0,-0.5768892883543146,332,0,0,0,0
2016-11-29,197.33,29.68,54.79,1.08,57.0,5.24,35.5,2.2,22.98,1.84,2016,7395314.0,-0.5768892883543146,333,0,0,0,0
2016-11-30,169.94,24.64,45.9,0.99,47.96,4.34,26.44,14.6,21.84,1.97,2016,7395314.0,-0.5768892883543146,334,0,0,0,0
2016-12-01,135.52,17.13,36.86,0.72,81.19,4.27,38.76,14.61,21.01,2.99,2016,7395314.0,-0.5768892883543146,335,0,0,0,0
2016-12-02,74.69,23.07,35.22,0.69,104.98,2.73,42.53,14.620000000000001,22.2,3.46,2016,7395314.0,-0.5768892883543146,336,0,0,0,0
2016-12-03,109.17,28.94,40.36,0.94,74.36,5.3,21.13,14.63,22.42,3.68,2016,7395314.0,-0.5768892883543146,337,0,0,0,0
2016-12-04,132.87,26.18,36.04,0.93,37.31,2.04,5.17,14.64,23.17,2.75,2016,7395314.0,-0.5768892883543146,338,0,0,0,0
2016-12-05,127.2,43.5,69.96,0.9,33.23,7.1,17.02,11.45,23.56,2.18,2016,7395314.0,-0.5768892883543146,339,0,0,0,0
2016-12-06,151.54,44.14,101.27,1.0,30.246666666666666,5.335,11.965,8.925,22.03,2.79,2016,7395314.0,-0.5768892883543146,340,0,0,0,0
2016-12-07,133.64,36.77,90.65,1.01,27.263333333333335,3.57,6.91,6.4,21.64,2.43,2016,7395314.0,-0.5768892883543146,341,0,0,0,0
2016-12-08,133.52,36.02,85.16,1.06,24.28,3.47,4.05,14.333333333333332,23.26,1.74,2016,7395314.0,-0.5768892883543146,342,0,0,0,0
2016-12-09,136.65,25.79,74.49,0.84,24.950000000000003,3.48,11.0,22.266666666666666,22.29,1.88,2016,7395314.0,-0.5768892883543146,343,0,0,0,0
2016-12-10,131.55,28.8,96.71,0.99,25.62,3.49,17.95,30.2,20.58,2.24,2016,7395314.0,-0.5768892883543146,344,0,0,0,0
2016-12-11,136.35,26.25,86.99,0.93,60.94,5.75,30.79,41.1,20.33,1.99,2016,7395314.0,-0.5768892883543146,345,0,0,0,0
2016-12-12,131.18,16.79,62.71,0.92,89.96,2.21,20.8,0.67,20.29,4.04,2016,7395314.0,-0.5768892883543146,346,0,0,0,0
